threshold,FRR,FAR
0.716,1.0,0.0
0.718,1.0,0.0
0.72,1.0,0.0
0.722,1.0,0.0
0.724,1.0,0.0
0.726,1.0,0.0
0.728,1.0,0.0
0.73,1.0,0.0
0.732,1.0,0.0
0.734,1.0,0.0
0.736,1.0,0.0
0.738,1.0,0.0
0.74,1.0,0.0
0.742,1.0,0.0
0.744,1.0,0.0
0.746,1.0,0.0
0.748,1.0,0.0
0.75,1.0,0.0
0.752,1.0,0.0
0.754,1.0,0.0
0.756,1.0,0.0
0.758,1.0,0.0
0.76,1.0,0.0
0.762,1.0,0.0
0.764,1.0,0.0
0.766,1.0,0.0
0.768,1.0,0.0
0.77,1.0,0.0
0.772,1.0,0.0
0.774,1.0,0.0
0.776,1.0,0.0
0.778,1.0,0.0
0.78,1.0,0.0
0.782,1.0,0.0
0.784,1.0,0.0
0.786,1.0,0.0
0.788,1.0,0.0
0.79,1.0,0.0
0.792,1.0,0.0
0.794,1.0,0.0
0.796,1.0,0.0
0.798,1.0,0.0
0.8,1.0,0.0
0.802,1.0,0.0
0.804,1.0,0.0
0.806,1.0,0.0
0.808,1.0,0.0
0.81,1.0,0.0
0.812,1.0,0.0
0.8140000000000001,1.0,0.0
0.8160000000000001,1.0,0.0
0.8180000000000001,1.0,0.0
0.8200000000000001,1.0,0.0
0.8220000000000001,1.0,0.0
0.8240000000000001,1.0,0.0
0.8260000000000001,1.0,0.0
0.8280000000000001,1.0,0.0
0.8300000000000001,1.0,0.0
0.8320000000000001,1.0,0.0
0.834,1.0,0.0
0.836,1.0,0.0
0.838,1.0,0.0
0.84,1.0,0.0
0.842,1.0,0.0
0.844,1.0,0.0
0.846,1.0,0.0
0.848,1.0,0.0
0.85,1.0,0.0
0.852,1.0,0.0
0.854,1.0,0.0
0.856,1.0,0.0
0.858,1.0,0.0
0.86,1.0,0.0
0.862,1.0,0.0
0.864,1.0,0.0
0.866,1.0,0.0
0.868,1.0,0.0
0.87,1.0,0.0
0.872,1.0,0.0
0.874,1.0,0.0
0.876,1.0,0.0
0.878,1.0,0.0
0.88,1.0,0.0
0.882,1.0,0.0
0.884,1.0,0.0
0.886,1.0,0.0
0.888,1.0,0.0
0.89,1.0,0.0
0.892,1.0,0.0
0.894,1.0,0.0
0.896,1.0,0.0
0.898,1.0,0.0
0.9,1.0,0.0
0.902,1.0,0.0
0.904,1.0,0.0
0.906,1.0,0.0
0.908,1.0,0.0
0.91,1.0,0.0
0.912,1.0,0.0
0.914,1.0,0.0
0.916,1.0,0.0
0.918,1.0,0.0
0.92,1.0,0.0
0.922,1.0,0.0
0.924,1.0,0.0
0.926,1.0,0.0
0.928,1.0,0.0
0.93,1.0,0.0
0.932,1.0,0.0
0.934,1.0,0.0
0.936,1.0,0.0
0.9380000000000001,1.0,0.0
0.9400000000000001,1.0,0.0
0.9420000000000001,1.0,0.0
0.9440000000000001,1.0,0.0
0.9460000000000001,1.0,0.0
0.9480000000000001,1.0,0.0
0.9500000000000001,1.0,0.0
0.9520000000000001,1.0,0.0
0.9540000000000001,1.0,0.0
0.9560000000000001,1.0,0.0
0.9580000000000001,1.0,0.0
0.96,1.0,0.0
0.962,1.0,0.0
0.964,1.0,0.0
0.966,1.0,0.0
0.968,1.0,0.0
0.97,1.0,0.0
0.972,1.0,0.0
0.974,1.0,0.0
0.976,1.0,0.0
0.978,1.0,0.0
0.98,1.0,0.0
0.982,1.0,0.0
0.984,1.0,0.0
0.986,1.0,0.0
0.988,1.0,0.0
0.99,1.0,0.0
0.992,1.0,0.0
0.994,1.0,0.0
0.996,1.0,0.0
0.998,1.0,0.0
1.0,1.0,0.0
